"exam_id"	"exam_date"	"exam_year"	"exam_type"
"GLBAEP103170064_358"	"1777-03-15"	1777	"settlement"
"GLBAEP103170065_364"	"1777-03-15"	1777	"settlement"
"GLBAEP103170066_370"	"1777-03-17"	1777	"settlement"
"GLBAEP103170066_367"	"1777-03-18"	1777	"settlement"
"GLBAEP103170067_373"	"1777-03-20"	1777	"settlement"
"GLBAEP103170064_355"	"1777-03-20"	1777	"settlement"
"GLBAEP103170067_376"	"1777-03-21"	1777	"settlement"
"GLBAEP103170068_379"	"1777-03-21"	1777	"settlement"
"GLBAEP103170068_382"	"1777-03-26"	1777	"settlement"
"GLBAEP103170069_385"	"1777-03-27"	1777	"settlement"
"GLBAEP103170069_388"	"1777-03-29"	1777	"settlement"
"GLBAEP103170070_391"	"1777-03-29"	1777	"settlement"
"GLBAEP103170070_394"	"1777-03-29"	1777	"settlement"
"GLBAEP103170071_397"	"1777-04-05"	1777	"settlement"
"GLBAEP103170071_400"	"1777-04-07"	1777	"settlement"
"GLBAEP103170072_403"	"1777-04-08"	1777	"settlement"
"GLBAEP103170072_406"	"1777-04-14"	1777	"settlement"
"GLBAEP103170073_409"	"1777-04-28"	1777	"settlement"
"GLBAEP103170073_412"	"1777-04-28"	1777	"settlement"
"GLBAEP103170074_415"	"1777-04-30"	1777	"settlement"
"GLBAEP103170074_418"	"1777-05-01"	1777	"settlement"
"GLBAEP103170075_424"	"1777-05-01"	1777	"settlement"
"GLBAEP103170076_427"	"1777-05-02"	1777	"settlement"
"GLBAEP103170075_421"	"1777-05-04"	1777	"settlement"
"GLBAEP103170076_430"	"1777-05-12"	1777	"settlement"
"GLBAEP103170077_433"	"1777-05-12"	1777	"bastardy"
"GLBAEP103170077_436"	"1777-05-17"	1777	"settlement"
"GLBAEP103170078_440"	"1777-05-19"	1777	"settlement"
"GLBAEP103170078_443"	"1777-05-19"	1777	"settlement"
"GLBAEP103170079_446"	"1777-05-22"	1777	"settlement"
"GLBAEP103170079_449"	"1777-05-23"	1777	"settlement"
"GLBAEP103170080_452"	"1777-05-23"	1777	"settlement"
"GLBAEP103170080_455"	"1777-06-06"	1777	"settlement"
"GLBAEP103170080_458"	"1777-06-07"	1777	"settlement"
"GLBAEP103170080_461"	"1777-06-07"	1777	"settlement"
"GLBAEP103170087_506"	"1777-06-08"	1777	"settlement"
"GLBAEP103170081_464"	"1777-06-09"	1777	"settlement"
"GLBAEP103170081_467"	"1777-06-10"	1777	"settlement"
"GLBAEP103170081_470"	"1777-06-10"	1777	"settlement"
"GLBAEP103170081_473"	"1777-06-10"	1777	"settlement"
"GLBAEP103170082_476"	"1777-06-10"	1777	"settlement"
"GLBAEP103170082_479"	"1777-06-12"	1777	"settlement"
"GLBAEP103170083_483"	"1777-06-12"	1777	"settlement"
"GLBAEP103170083_486"	"1777-06-13"	1777	"bastardy"
"GLBAEP103170084_489"	"1777-06-18"	1777	"settlement"
"GLBAEP103170085_494"	"1777-06-24"	1777	"settlement"
"GLBAEP103170084_492"	"1777-06-25"	1777	"settlement"
"GLBAEP103170085_497"	"1777-06-25"	1777	"settlement"
"GLBAEP103170086_500"	"1777-06-26"	1777	"settlement"
"GLBAEP103170086_503"	"1777-07-07"	1777	"settlement"
"GLBAEP103170087_509"	"1777-07-10"	1777	"settlement"
"GLBAEP103170088_512"	"1777-07-17"	1777	"settlement"
"GLBAEP103170088_515"	"1777-07-17"	1777	"settlement"
"GLBAEP103170089_518"	"1777-08-02"	1777	"settlement"
"GLBAEP103170090_525"	"1777-08-11"	1777	"settlement"
"GLBAEP103170090_528"	"1777-08-11"	1777	"settlement"
"GLBAEP103170091_531"	"1777-08-14"	1777	"settlement"
"GLBAEP103170091_534"	"1777-08-15"	1777	"settlement"
"GLBAEP103170089_521"	"1777-08-20"	1777	"settlement"
"GLBAEP103170092_537"	"1777-08-21"	1777	"settlement"
"GLBAEP103170092_540"	"1777-08-22"	1777	"settlement"
"GLBAEP103170092_543"	"1777-08-27"	1777	"settlement"
"GLBAEP103170092_546"	"1777-08-27"	1777	"settlement"
"GLBAEP103170093_549"	"1777-08-29"	1777	"settlement"
"GLBAEP103170093_552"	"1777-09-09"	1777	"settlement"
"GLBAEP103170094"	"1777-09-10"	1777	"settlement"
"GLBAEP103170095_558"	"1777-09-15"	1777	"settlement"
"GLBAEP103170095_561"	"1777-09-17"	1777	"settlement"
"GLBAEP103170096_564"	"1777-09-20"	1777	"settlement"
"GLBAEP103170098_575"	"1777-09-20"	1777	"settlement"
"GLBAEP103170096_567"	"1777-09-22"	1777	"settlement"
"GLBAEP103170097_569"	"1777-09-26"	1777	"settlement"
"GLBAEP103170097_572"	"1777-09-26"	1777	"settlement"
"GLBAEP103170098_578"	"1777-10-01"	1777	"settlement"
"GLBAEP103170099_581"	"1777-10-10"	1777	"settlement"
"GLBAEP103170099_584"	"1777-10-11"	1777	"settlement"
"GLBAEP103170100_587"	"1777-10-11"	1777	"settlement"
"GLBAEP103170100_590"	"1777-10-13"	1777	"settlement"
"GLBAEP103170101_594"	"1777-10-14"	1777	"settlement"
"GLBAEP103170101_597"	"1777-10-20"	1777	"settlement"
"GLBAEP103170101_600"	"1777-10-29"	1777	"settlement"
"GLBAEP103170106_627"	"1777-11-00"	1777	"settlement"
"GLBAEP103170102_603"	"1777-11-01"	1777	"settlement"
"GLBAEP103170103_609"	"1777-11-01"	1777	"settlement"
"GLBAEP103170103_612"	"1777-11-13"	1777	"settlement"
"GLBAEP103170104_615"	"1777-11-13"	1777	"settlement"
"GLBAEP103170104_618"	"1777-11-15"	1777	"settlement"
"GLBAEP103170105_621"	"1777-11-18"	1777	"settlement"
"GLBAEP103170105_624"	"1777-11-19"	1777	"settlement"
"GLBAEP103170106_629"	"1777-11-25"	1777	"settlement"
"GLBAEP103170107_632"	"1777-11-25"	1777	"settlement"
"GLBAEP103170107_635"	"1777-11-25"	1777	"settlement"
"GLBAEP103170108_639"	"1777-11-25"	1777	"settlement"
"GLBAEP103170108_642"	"1777-11-27"	1777	"settlement"
"GLBAEP103170109"	"1777-11-28"	1777	"settlement"
"GLBAEP103170116_666"	"1777-12-00"	1777	"settlement"
"GLBAEP103170110"	"1777-12-01"	1777	"settlement"
"GLBAEP103170111"	"1777-12-01"	1777	"settlement"
"GLBAEP103170112"	"1777-12-05"	1777	"settlement"
"GLBAEP103170116_668"	"1777-12-10"	1777	"settlement"
"GLBAEP103180005_9"	"1777-12-15"	1777	"settlement"
"GLBAEP103180005_12"	"1777-12-19"	1777	"settlement"
"GLBAEP103180006_15"	"1777-12-19"	1777	"settlement"
"GLBAEP103180007_23"	"1778-01-03"	1778	"settlement"
"GLBAEP103170102_606"	"1778-01-05"	1778	"settlement"
"GLBAEP103180008"	"1778-01-06"	1778	"settlement"
"GLBAEP103180009_29"	"1778-01-06"	1778	"settlement"
"GLBAEP103180007_20"	"1778-01-08"	1778	"settlement"
"GLBAEP103180009_32"	"1778-01-10"	1778	"settlement"
"GLBAEP103180010_35"	"1778-01-10"	1778	"settlement"
"GLBAEP103180010_38"	"1778-01-10"	1778	"settlement"
"GLBAEP103180012_44"	"1778-01-14"	1778	"settlement"
"GLBAEP103180011"	"1778-01-14"	1778	"settlement"
"GLBAEP103180012_47"	"1778-01-16"	1778	"settlement"
"GLBAEP103180013"	"1778-01-21"	1778	"settlement"
"GLBAEP103180014_53"	"1778-01-21"	1778	"settlement"
"GLBAEP103180014_56"	"1778-01-21"	1778	"settlement"
"GLBAEP103180015_59"	"1778-01-24"	1778	"settlement"
"GLBAEP103180015_62"	"1778-01-27"	1778	"settlement"
"GLBAEP103180016_65"	"1778-01-27"	1778	"settlement"
"GLBAEP103180017"	"1778-01-28"	1778	"settlement"
"GLBAEP103180016_68"	"1778-01-29"	1778	"settlement"
"GLBAEP103180018_74"	"1778-01-29"	1778	"settlement"
"GLBAEP103180018_77"	"1778-01-29"	1778	"settlement"
"GLBAEP103180019_80"	"1778-02-00"	1778	"settlement"
"GLBAEP103180019_83"	"1778-02-05"	1778	"settlement"
"GLBAEP103180020_86"	"1778-02-05"	1778	"settlement"
"GLBAEP103180020_89"	"1778-02-20"	1778	"settlement"
"GLBAEP103180021_92"	"1778-02-25"	1778	"settlement"
"GLBAEP103180006_18"	"1778-02-28"	1778	"settlement"
"GLBAEP103180022"	"1778-02-28"	1778	"settlement"
"GLBAEP103180023_104"	"1778-03-00"	1778	"settlement"
"GLBAEP103180024_107"	"1778-03-00"	1778	"settlement"
"GLBAEP103180021_95"	"1778-03-02"	1778	"settlement"
"GLBAEP103180023_101"	"1778-03-04"	1778	"settlement"
"GLBAEP103180024_110"	"1778-03-13"	1778	"settlement"
"GLBAEP103180025_113"	"1778-03-13"	1778	"settlement"
"GLBAEP103180025_116"	"1778-03-14"	1778	"settlement"
"GLBAEP103180026_119"	"1778-03-19"	1778	"settlement"
"GLBAEP103180026_122"	"1778-03-20"	1778	"settlement"
"GLBAEP103180027"	"1778-03-21"	1778	"settlement"
"GLBAEP103180028"	"1778-03-24"	1778	"settlement"
"GLBAEP103180029_132"	"1778-03-27"	1778	"settlement"
"GLBAEP103180029_135"	"1778-03-27"	1778	"settlement"
"GLBAEP103180030"	"1778-03-30"	1778	"settlement"
"GLBAEP103180031_141"	"1778-04-01"	1778	"settlement"
"GLBAEP103180031_144"	"1778-04-01"	1778	"settlement"
"GLBAEP103180032_147"	"1778-04-01"	1778	"settlement"
"GLBAEP103180032_150"	"1778-04-08"	1778	"settlement"
"GLBAEP103180033"	"1778-04-10"	1778	"settlement"
"GLBAEP103180034_157"	"1778-04-23"	1778	"settlement"
"GLBAEP103180034_160"	"1778-04-24"	1778	"settlement"
"GLBAEP103180045_223"	"1778-05-00"	1778	"settlement"
"GLBAEP103180037_178"	"1778-05-00"	1778	"settlement"
"GLBAEP103180035_163"	"1778-05-04"	1778	"settlement"
"GLBAEP103180035_166"	"1778-05-04"	1778	"settlement"
"GLBAEP103180036_169"	"1778-05-04"	1778	"settlement"
"GLBAEP103180036_172"	"1778-05-05"	1778	"settlement"
"GLBAEP103180037_175"	"1778-05-15"	1778	"settlement"
"GLBAEP103180045_220"	"1778-05-20"	1778	"settlement"
"GLBAEP103180038_183"	"1778-05-23"	1778	"settlement"
"GLBAEP103180039_186"	"1778-05-26"	1778	"settlement"
"GLBAEP103180039_189"	"1778-05-26"	1778	"settlement"
"GLBAEP103180038_180"	"1778-05-27"	1778	"settlement"
"GLBAEP103180040_192"	"1778-05-27"	1778	"settlement"
"GLBAEP103180040_195"	"1778-06-03"	1778	"settlement"
"GLBAEP103180041_198"	"1778-06-03"	1778	"settlement"
"GLBAEP103180041_201"	"1778-06-08"	1778	"settlement"
"GLBAEP103180042_207"	"1778-06-08"	1778	"settlement"
"GLBAEP103180043_210"	"1778-06-13"	1778	"settlement"
"GLBAEP103180042_204"	"1778-06-13"	1778	"settlement"
"GLBAEP103180044"	"1778-06-17"	1778	"settlement"
"GLBAEP103180043_213"	"1778-06-18"	1778	"settlement"
"GLBAEP103180046_224"	"1778-06-24"	1778	"settlement"
"GLBAEP103180047"	"1778-06-24"	1778	"settlement"
"GLBAEP103180046_227"	"1778-06-26"	1778	"settlement"
"GLBAEP103180048_237"	"1778-06-26"	1778	"settlement"
"GLBAEP103180048_240"	"1778-06-30"	1778	"settlement"
"GLBAEP103180049_243"	"1778-06-30"	1778	"settlement"
"GLBAEP103180051_258"	"1778-07-00"	1778	"settlement"
"GLBAEP103180053_267"	"1778-07-00"	1778	"settlement"
"GLBAEP103180049_246"	"1778-07-03"	1778	"settlement"
"GLBAEP103180051_255"	"1778-07-07"	1778	"settlement"
"GLBAEP103180050_249"	"1778-07-11"	1778	"settlement"
"GLBAEP103180050_252"	"1778-07-11"	1778	"settlement"
"GLBAEP103180052_260"	"1778-07-15"	1778	"settlement"
"GLBAEP103180052_264"	"1778-07-15"	1778	"settlement"
"GLBAEP103180053_268"	"1778-07-18"	1778	"settlement"
"GLBAEP103180054_271"	"1778-07-24"	1778	"settlement"
"GLBAEP103180054_274"	"1778-08-04"	1778	"settlement"
"GLBAEP103180055_277"	"1778-08-06"	1778	"settlement"
"GLBAEP103180055_280"	"1778-08-06"	1778	"settlement"
"GLBAEP103180056"	"1778-08-14"	1778	"settlement"
"GLBAEP103180057_286"	"1778-08-15"	1778	"settlement"
"GLBAEP103180057_289"	"1778-08-15"	1778	"settlement"
"GLBAEP103180058_292"	"1778-08-18"	1778	"settlement"
"GLBAEP103180058_295"	"1778-08-21"	1778	"settlement"
"GLBAEP103180059"	"1778-08-25"	1778	"settlement"
"GLBAEP103180061_310"	"1778-09-00"	1778	"settlement"
"GLBAEP103180060_304"	"1778-09-00"	1778	"settlement"
"GLBAEP103180060_301"	"1778-09-02"	1778	"settlement"
"GLBAEP103180062"	"1778-09-08"	1778	"settlement"
"GLBAEP103180064_320"	"1778-09-14"	1778	"settlement"
"GLBAEP103180064_323"	"1778-09-14"	1778	"settlement"
"GLBAEP103180065_326"	"1778-09-19"	1778	"settlement"
"GLBAEP103180061_307"	"1778-09-24"	1778	"settlement"
"GLBAEP103180065_329"	"1778-09-24"	1778	"settlement"
"GLBAEP103180066_332"	"1778-09-24"	1778	"settlement"
"GLBAEP103180066_335"	"1778-09-24"	1778	"settlement"
"GLBAEP103180067_338"	"1778-09-24"	1778	"settlement"
"GLBAEP103180067_341"	"1778-09-28"	1778	"settlement"
"GLBAEP103180068_344"	"1778-10-05"	1778	"settlement"
"GLBAEP103180068_347"	"1778-10-05"	1778	"bastardy"
"GLBAEP103180069_350"	"1778-10-07"	1778	"settlement"
"GLBAEP103180069_353"	"1778-10-07"	1778	"settlement"
"GLBAEP103180070_356"	"1778-10-07"	1778	"settlement"
"GLBAEP103180070_359"	"1778-10-09"	1778	"settlement"
"GLBAEP103180071"	"1778-10-12"	1778	"settlement"
"GLBAEP103180072_365"	"1778-10-12"	1778	"settlement"
"GLBAEP103180072_368"	"1778-10-21"	1778	"settlement"
"GLBAEP103180074_380"	"1778-10-23"	1778	"settlement"
"GLBAEP103180073_371"	"1778-10-23"	1778	"settlement"
"GLBAEP103180073_374"	"1778-10-23"	1778	"settlement"
"GLBAEP103180074_377"	"1778-10-23"	1778	"settlement"
"GLBAEP103180075"	"1778-10-28"	1778	"settlement"
"GLBAEP103180082"	"1778-11-00"	1778	"settlement"
"GLBAEP103180084"	"1778-11-00"	1778	"settlement"
"GLBAEP103180092"	"1778-11-00"	1778	"settlement"
"GLBAEP103180096"	"1778-11-00"	1778	"settlement"
"GLBAEP103180078_399"	"1778-11-04"	1778	"settlement"
"GLBAEP103180078_402"	"1778-11-05"	1778	"settlement"
"GLBAEP103180079"	"1778-11-05"	1778	"settlement"
"GLBAEP103180080"	"1778-11-05"	1778	"settlement"
"GLBAEP103180081"	"1778-11-09"	1778	"settlement"
"GLBAEP103180083"	"1778-11-09"	1778	"settlement"
"GLBAEP103180086"	"1778-11-09"	1778	"settlement"
"GLBAEP103180087"	"1778-11-10"	1778	"settlement"
"GLBAEP103180088"	"1778-11-10"	1778	"settlement"
"GLBAEP103180089"	"1778-11-12"	1778	"settlement"
"GLBAEP103180090"	"1778-11-13"	1778	"settlement"
"GLBAEP103180091"	"1778-11-16"	1778	"settlement"
"GLBAEP103180085"	"1778-11-17"	1778	"settlement"
"GLBAEP103180093"	"1778-11-20"	1778	"settlement"
"GLBAEP103180094"	"1778-11-21"	1778	"settlement"
"GLBAEP103180095"	"1778-11-25"	1778	"settlement"
"GLBAEP103180097"	"1778-11-27"	1778	"settlement"
"GLBAEP103180098"	"1778-11-28"	1778	"settlement"
"GLBAEP103180099"	"1778-11-30"	1778	"settlement"
"GLBAEP103180100_471"	"1778-12-01"	1778	"settlement"
"GLBAEP103180100_474"	"1778-12-01"	1778	"settlement"
"GLBAEP103180101"	"1778-12-02"	1778	"settlement"
"GLBAEP103180102"	"1778-12-02"	1778	"settlement"
"GLBAEP103180103"	"1778-12-02"	1778	"settlement"
"GLBAEP103180104_486"	"1778-12-03"	1778	"settlement"
"GLBAEP103180104_489"	"1778-12-03"	1778	"bastardy"
"GLBAEP103180105"	"1778-12-04"	1778	"settlement"
"GLBAEP103180106"	"1778-12-04"	1778	"settlement"
"GLBAEP103180107"	"1778-12-08"	1778	"settlement"
"GLBAEP103180108"	"1778-12-12"	1778	"settlement"
"GLBAEP103180110"	"1778-12-15"	1778	"settlement"
"GLBAEP103180111"	"1778-12-15"	1778	"settlement"
"GLBAEP103180112"	"1778-12-15"	1778	"settlement"
"GLBAEP103180113_517"	"1778-12-21"	1778	"settlement"
"GLBAEP103180113_520"	"1778-12-21"	1778	"settlement"
"GLBAEP103180114"	"1778-12-23"	1778	"settlement"
"GLBAEP103180116"	"1779-01-00"	1779	"settlement"
"GLBAEP103180115"	"1779-01-09"	1779	"settlement"
"GLBAEP103180117"	"1779-01-09"	1779	"settlement"
"GLBAEP103180118"	"1779-01-09"	1779	"settlement"
"GLBAEP103180119"	"1779-01-19"	1779	"settlement"
"GLBAEP103180120"	"1779-01-19"	1779	"settlement"
"GLBAEP103180121"	"1779-01-19"	1779	"settlement"
"GLBAEP103180122"	"1779-01-20"	1779	"settlement"
"GLBAEP103180123"	"1779-01-20"	1779	"settlement"
"GLBAEP103180124"	"1779-01-22"	1779	"settlement"
"GLBAEP103180125"	"1779-01-25"	1779	"settlement"
"GLBAEP103180126"	"1779-01-25"	1779	"settlement"
"GLBAEP103180127"	"1779-01-27"	1779	"settlement"
"GLBAEP103180130"	"1779-02-00"	1779	"settlement"
"GLBAEP103190003"	"1780-02-10"	1780	"settlement"
"GLBAEP103190004"	"1780-02-10"	1780	"settlement"
"GLBAEP103190005"	"1780-02-11"	1780	"settlement"
"GLBAEP103190006"	"1780-02-11"	1780	"settlement"
"GLBAEP103190007"	"1780-02-15"	1780	"settlement"
"GLBAEP103190008"	"1780-02-18"	1780	"settlement"
"GLBAEP103190009"	"1780-02-18"	1780	"settlement"
"GLBAEP103190010"	"1780-02-18"	1780	"settlement"
"GLBAEP103190013"	"1780-02-19"	1780	"settlement"
"GLBAEP103190014"	"1780-02-19"	1780	"settlement"
"GLBAEP103190015"	"1780-02-22"	1780	"settlement"
"GLBAEP103190016"	"1780-02-22"	1780	"settlement"
"GLBAEP103190017"	"1780-02-23"	1780	"settlement"
"GLBAEP103190018"	"1780-02-24"	1780	"settlement"
"GLBAEP103190011"	"1780-02-25"	1780	"settlement"
"GLBAEP103190012"	"1780-02-25"	1780	"bastardy"
"GLBAEP103190020"	"1780-02-25"	1780	"settlement"
"GLBAEP103190021"	"1780-02-25"	1780	"settlement"
"GLBAEP103190022"	"1780-02-25"	1780	"settlement"
"GLBAEP103190023"	"1780-03-02"	1780	"settlement"
"GLBAEP103190024"	"1780-03-03"	1780	"settlement"
"GLBAEP103190025"	"1780-03-06"	1780	"settlement"
"GLBAEP103190026"	"1780-03-06"	1780	"settlement"
"GLBAEP103190027"	"1780-03-07"	1780	"settlement"
"GLBAEP103190028"	"1780-03-07"	1780	"settlement"
"GLBAEP103190029"	"1780-03-07"	1780	"settlement"
"GLBAEP103190030"	"1780-03-09"	1780	"settlement"
"GLBAEP103190031"	"1780-03-09"	1780	"settlement"
"GLBAEP103190032"	"1780-03-09"	1780	"settlement"
"GLBAEP103190033"	"1780-03-09"	1780	"settlement"
"GLBAEP103190096"	"1780-03-10"	1780	"settlement"
"GLBAEP103190034"	"1780-03-11"	1780	"settlement"
"GLBAEP103190035"	"1780-03-11"	1780	"settlement"
"GLBAEP103190036"	"1780-03-11"	1780	"settlement"
"GLBAEP103190037"	"1780-03-13"	1780	"settlement"
"GLBAEP103190038"	"1780-03-13"	1780	"settlement"
"GLBAEP103190039"	"1780-03-13"	1780	"settlement"
"GLBAEP103190040"	"1780-03-17"	1780	"settlement"
"GLBAEP103190041"	"1780-03-17"	1780	"settlement"
"GLBAEP103190042"	"1780-03-18"	1780	"settlement"
"GLBAEP103190044"	"1780-03-23"	1780	"settlement"
"GLBAEP103190045"	"1780-03-23"	1780	"settlement"
"GLBAEP103190046"	"1780-03-23"	1780	"settlement"
"GLBAEP103190043"	"1780-03-29"	1780	"settlement"
"GLBAEP103190047"	"1780-03-30"	1780	"settlement"
"GLBAEP103190048"	"1780-03-31"	1780	"settlement"
"GLBAEP103190049"	"1780-04-04"	1780	"settlement"
"GLBAEP103190050"	"1780-04-11"	1780	"settlement"
"GLBAEP103190051"	"1780-04-12"	1780	"settlement"
"GLBAEP103190052"	"1780-04-12"	1780	"settlement"
"GLBAEP103190053"	"1780-04-13"	1780	"settlement"
"GLBAEP103190054"	"1780-04-13"	1780	"settlement"
"GLBAEP103190055"	"1780-04-15"	1780	"settlement"
"GLBAEP103190056"	"1780-04-15"	1780	"settlement"
"GLBAEP103190058"	"1780-04-19"	1780	"settlement"
"GLBAEP103190059"	"1780-04-21"	1780	"settlement"
"GLBAEP103190060"	"1780-04-21"	1780	"settlement"
"GLBAEP103190061"	"1780-04-21"	1780	"settlement"
"GLBAEP103190062"	"1780-04-22"	1780	"settlement"
"GLBAEP103190063"	"1780-04-22"	1780	"settlement"
"GLBAEP103190064"	"1780-04-26"	1780	"settlement"
"GLBAEP103190065"	"1780-04-27"	1780	"settlement"
"GLBAEP103190057"	"1780-04-28"	1780	"settlement"
"GLBAEP103190066"	"1780-04-28"	1780	"settlement"
"GLBAEP103190067"	"1780-04-29"	1780	"settlement"
"GLBAEP103190069"	"1780-05-03"	1780	"settlement"
"GLBAEP103190070"	"1780-05-03"	1780	"settlement"
"GLBAEP103190071"	"1780-05-03"	1780	"settlement"
"GLBAEP103190072"	"1780-05-12"	1780	"settlement"
"GLBAEP103190073"	"1780-05-12"	1780	"settlement"
"GLBAEP103190074"	"1780-05-12"	1780	"settlement"
"GLBAEP103190075"	"1780-05-12"	1780	"settlement"
"GLBAEP103190076"	"1780-05-12"	1780	"settlement"
"GLBAEP103190077"	"1780-05-13"	1780	"settlement"
"GLBAEP103190078"	"1780-05-13"	1780	"settlement"
"GLBAEP103190079"	"1780-05-13"	1780	"settlement"
"GLBAEP103190080"	"1780-05-13"	1780	"settlement"
"GLBAEP103190081"	"1780-05-17"	1780	"settlement"
"GLBAEP103190082"	"1780-05-17"	1780	"settlement"
"GLBAEP103190083"	"1780-05-18"	1780	"settlement"
"GLBAEP103190084"	"1780-05-19"	1780	"settlement"
"GLBAEP103190085"	"1780-05-25"	1780	"settlement"
"GLBAEP103190086"	"1780-05-29"	1780	"settlement"
"GLBAEP103190087"	"1780-05-30"	1780	"settlement"
"GLBAEP103190088"	"1780-05-31"	1780	"settlement"
"GLBAEP103190090"	"1780-06-02"	1780	"settlement"
"GLBAEP103190089"	"1780-06-02"	1780	"settlement"
"GLBAEP103190091"	"1780-06-05"	1780	"settlement"
"GLBAEP103190092"	"1780-06-05"	1780	"settlement"
"GLBAEP103190093"	"1780-06-07"	1780	"settlement"
"GLBAEP103190094"	"1780-06-07"	1780	"settlement"
"GLBAEP103190095"	"1780-06-07"	1780	"settlement"
"GLBAEP103190097"	"1780-06-12"	1780	"settlement"
"GLBAEP103190098"	"1780-06-12"	1780	"settlement"
"GLBAEP103190099"	"1780-06-16"	1780	"settlement"
"GLBAEP103190100"	"1780-06-16"	1780	"bastardy"
"GLBAEP103190101"	"1780-06-16"	1780	"settlement"
"GLBAEP103190102"	"1780-06-16"	1780	"settlement"
"GLBAEP103190103"	"1780-06-19"	1780	"settlement"
"GLBAEP103190104"	"1780-06-19"	1780	"settlement"
"GLBAEP103190105"	"1780-06-20"	1780	"settlement"
"GLBAEP103190106"	"1780-06-20"	1780	"settlement"
"GLBAEP103190107"	"1780-06-20"	1780	"settlement"
"GLBAEP103190108"	"1780-06-21"	1780	"settlement"
"GLBAEP103190109"	"1780-06-22"	1780	"settlement"
"GLBAEP103190110"	"1780-06-22"	1780	"settlement"
"GLBAEP103190111"	"1780-06-26"	1780	"settlement"
"GLBAEP103190112"	"1780-06-26"	1780	"settlement"
"GLBAEP103190113"	"1780-06-27"	1780	"settlement"
"GLBAEP103190114"	"1780-06-27"	1780	"settlement"
"GLBAEP103190115"	"1780-06-28"	1780	"settlement"
"GLBAEP103190116"	"1780-06-29"	1780	"settlement"
"GLBAEP103190117"	"1780-06-29"	1780	"settlement"
"GLBAEP103190118"	"1780-06-29"	1780	"settlement"
"GLBAEP103190121"	"1780-07-00"	1780	"settlement"
"GLBAEP103190119"	"1780-07-01"	1780	"settlement"
"GLBAEP103190120"	"1780-07-01"	1780	"settlement"
"GLBAEP103190122"	"1780-07-03"	1780	"settlement"
"GLBAEP103190123"	"1780-07-04"	1780	"settlement"
"GLBAEP103190124"	"1780-07-05"	1780	"settlement"
"GLBAEP103190125"	"1780-07-10"	1780	"settlement"
"GLBAEP103190126"	"1780-07-10"	1780	"settlement"
"GLBAEP103190127"	"1780-07-13"	1780	"settlement"
"GLBAEP103190128"	"1780-07-17"	1780	"settlement"
"GLBAEP103190129"	"1780-07-28"	1780	"settlement"
"GLBAEP103190130"	"1780-07-28"	1780	"settlement"
"GLBAEP103190131"	"1780-07-31"	1780	"settlement"
"GLBAEP103190132"	"1780-08-02"	1780	"settlement"
"GLBAEP103190133"	"1780-08-02"	1780	"settlement"
"GLBAEP103190134"	"1780-08-08"	1780	"settlement"
"GLBAEP103190135_398"	"1780-08-08"	1780	"bastardy"
"GLBAEP103190135_401"	"1780-08-15"	1780	"settlement"
"GLBAEP103190136"	"1780-08-25"	1780	"settlement"
"GLBAEP103190002"	"1781-11-15"	1781	"settlement"
"GLBAEP103200003"	"1783-05-30"	1783	"settlement"
"GLBAEP103200005"	"1783-05-31"	1783	"settlement"
"GLBAEP103200006"	"1783-06-03"	1783	"settlement"
"GLBAEP103200008"	"1783-06-09"	1783	"settlement"
"GLBAEP103200009"	"1783-06-09"	1783	"settlement"
"GLBAEP103200011"	"1783-06-13"	1783	"settlement"
"GLBAEP103200012"	"1783-06-13"	1783	"settlement"
"GLBAEP103200014"	"1783-06-20"	1783	"settlement"
"GLBAEP103200015"	"1783-06-20"	1783	"settlement"
"GLBAEP103200018"	"1783-06-20"	1783	"settlement"
"GLBAEP103200019"	"1783-06-24"	1783	"settlement"
"GLBAEP103200037_121"	"1783-07-00"	1783	"settlement"
"GLBAEP103200022"	"1783-07-09"	1783	"settlement"
"GLBAEP103200026"	"1783-07-11"	1783	"settlement"
"GLBAEP103200027"	"1783-07-15"	1783	"settlement"
"GLBAEP103200030"	"1783-07-18"	1783	"settlement"
"GLBAEP103200031"	"1783-07-22"	1783	"settlement"
"GLBAEP103200034"	"1783-07-23"	1783	"settlement"
"GLBAEP103200035"	"1783-07-25"	1783	"settlement"
"GLBAEP103200037_122"	"1783-07-29"	1783	"settlement"
"GLBAEP103200051"	"1783-08-00"	1783	"settlement"
"GLBAEP103200037_125"	"1783-08-01"	1783	"settlement"
"GLBAEP103200039"	"1783-08-01"	1783	"bastardy"
"GLBAEP103200040"	"1783-08-01"	1783	"settlement"
"GLBAEP103200043"	"1783-08-12"	1783	"settlement"
"GLBAEP103200044"	"1783-08-20"	1783	"settlement"
"GLBAEP103200046"	"1783-08-23"	1783	"settlement"
"GLBAEP103200047"	"1783-08-25"	1783	"settlement"
"GLBAEP103200048"	"1783-08-26"	1783	"settlement"
"GLBAEP103200049"	"1783-08-26"	1783	"bastardy"
"GLBAEP103200052"	"1783-09-24"	1783	"settlement"
"GLBAEP103200053"	"1783-09-24"	1783	"settlement"
"GLBAEP103200057"	"1783-10-00"	1783	"settlement"
"GLBAEP103200054"	"1783-10-03"	1783	"settlement"
"GLBAEP103200055"	"1783-10-08"	1783	"settlement"
"GLBAEP103200058"	"1783-10-20"	1783	"settlement"
"GLBAEP103200060"	"1783-10-22"	1783	"settlement"
